sessions_id,user_id,transactions_id,payment_method_id,total_amount,transactions_timestamps,status
30298,3867,6056,4,215000,2020-12-06 08:46:08.000000 UTC,completed
34826,3098,6959,4,215000,2021-01-05 05:19:19.000000 UTC,completed
50007,5101,10926,4,215000,2021-03-13 13:49:14.000000 UTC,canceled
56157,3644,12481,4,215000,2021-04-17 22:37:50.000000 UTC,completed
76080,4298,16013,4,215000,2021-08-29 01:27:01.000000 UTC,completed
78847,2270,16415,4,215000,2021-09-10 19:56:26.000000 UTC,completed
102637,7528,19622,4,215000,2021-12-19 11:08:58.000000 UTC,completed
122608,7423,23888,4,215000,2022-02-09 13:25:29.000000 UTC,canceled
124533,2187,24335,4,215000,2022-02-13 11:54:06.000000 UTC,completed
125937,4573,24642,4,215000,2022-02-16 07:16:31.000000 UTC,completed
137452,2474,27221,4,215000,2022-03-13 05:55:40.000000 UTC,completed
139400,8185,27672,4,215000,2022-03-17 17:02:41.000000 UTC,canceled
148425,5017,29591,4,215000,2022-04-17 13:31:06.000000 UTC,completed
150203,9521,29961,4,215000,2022-04-30 03:55:00.000000 UTC,canceled
157980,9676,31437,4,215000,2022-06-22 20:33:54.000000 UTC,canceled
167206,8069,32574,4,215000,2022-07-28 06:57:12.000000 UTC,canceled
201579,5891,36391,4,215000,2022-11-19 18:14:49.000000 UTC,completed
11443,843,2468,4,151000,2020-06-21 08:36:02.000000 UTC,completed
25741,1870,5192,4,151000,2020-11-01 15:54:16.000000 UTC,canceled
27702,2189,5564,4,151000,2020-11-16 13:28:23.000000 UTC,completed
28537,747,5722,4,151000,2020-11-22 16:48:46.000000 UTC,completed
35065,2101,7016,4,151000,2021-01-06 10:24:20.000000 UTC,completed
38805,1786,7977,4,151000,2021-01-24 18:18:00.000000 UTC,completed
47674,3562,10312,4,151000,2021-03-03 22:23:45.000000 UTC,completed
51871,4989,11406,4,151000,2021-03-21 00:57:45.000000 UTC,canceled
55405,5357,12307,4,151000,2021-04-10 13:05:14.000000 UTC,completed
55839,5249,12404,4,151000,2021-04-14 06:32:57.000000 UTC,completed
80521,2102,16653,4,151000,2021-09-18 04:50:40.000000 UTC,completed
102026,1569,19549,4,151000,2021-12-17 20:23:47.000000 UTC,completed
108620,5895,20648,4,151000,2022-01-08 06:38:01.000000 UTC,completed
113987,6072,21858,4,151000,2022-01-21 05:18:42.000000 UTC,canceled
114922,5831,22081,4,151000,2022-01-23 09:11:01.000000 UTC,canceled
121026,7729,23538,4,151000,2022-02-06 09:10:12.000000 UTC,canceled
135031,5937,26694,4,151000,2022-03-07 10:01:54.000000 UTC,canceled
174627,9310,33422,4,151000,2022-08-21 11:57:37.000000 UTC,canceled
188221,10748,34945,4,151000,2022-10-03 13:45:05.000000 UTC,canceled
191668,7164,35338,4,151000,2022-10-16 10:40:38.000000 UTC,completed
55860,2221,12411,4,87000,2021-04-14 11:37:21.000000 UTC,completed
60000,3349,13398,4,87000,2021-05-26 03:40:29.000000 UTC,completed
67515,4612,14773,4,87000,2021-07-18 13:16:09.000000 UTC,completed
92270,1514,18288,4,87000,2021-11-07 15:53:18.000000 UTC,completed
94139,6805,18555,4,87000,2021-11-14 23:16:55.000000 UTC,canceled
106002,8146,20068,4,87000,2022-01-01 20:00:28.000000 UTC,completed
116838,4465,22532,4,87000,2022-01-27 22:26:48.000000 UTC,canceled
125492,6643,24544,4,87000,2022-02-15 05:49:39.000000 UTC,completed
126229,2483,24703,4,87000,2022-02-17 01:40:45.000000 UTC,completed
135237,9069,26742,4,87000,2022-03-07 21:05:26.000000 UTC,canceled
150794,8393,30072,4,87000,2022-05-04 04:54:49.000000 UTC,completed
166481,3178,32490,4,87000,2022-07-25 05:31:49.000000 UTC,completed
207266,5549,36996,4,87000,2022-12-08 08:30:26.000000 UTC,completed
15427,207,3235,4,23000,2020-07-31 21:58:54.000000 UTC,canceled
55163,5402,12252,4,23000,2021-04-07 16:10:37.000000 UTC,completed
156850,6026,31213,4,23000,2022-06-15 04:07:58.000000 UTC,completed
167091,1601,32564,4,23000,2022-07-27 19:06:36.000000 UTC,canceled
205803,6971,36832,4,23000,2022-12-04 00:00:14.000000 UTC,completed
9876,38,2094,4,311000,2020-06-07 16:04:39.000000 UTC,canceled
23754,3032,4808,4,311000,2020-10-17 13:21:11.000000 UTC,canceled
73463,4976,15644,4,311000,2021-08-16 07:00:25.000000 UTC,completed
46887,1388,10109,4,247000,2021-02-28 10:56:34.000000 UTC,completed
91424,7742,18168,4,247000,2021-11-05 12:57:07.000000 UTC,canceled
114675,7782,22024,4,247000,2022-01-22 17:40:14.000000 UTC,completed
116548,7541,22471,4,247000,2022-01-27 05:37:55.000000 UTC,canceled
148643,7617,29653,4,247000,2022-04-18 21:18:52.000000 UTC,completed
156298,2482,31121,4,247000,2022-06-11 19:12:32.000000 UTC,completed
197437,3090,35966,4,247000,2022-11-06 00:12:18.000000 UTC,completed
14926,1105,3136,4,183000,2020-07-26 08:13:20.000000 UTC,completed
18343,2597,3770,4,183000,2020-08-30 18:27:30.000000 UTC,completed
25092,1876,5063,4,183000,2020-10-27 09:19:05.000000 UTC,completed
39823,2159,8246,4,183000,2021-01-30 09:25:16.000000 UTC,completed
45179,4023,9664,4,183000,2021-02-21 11:04:55.000000 UTC,completed
52248,2824,11522,4,183000,2021-03-21 18:32:00.000000 UTC,completed
60498,5872,13519,4,183000,2021-05-31 00:27:16.000000 UTC,canceled
68076,2411,14865,4,183000,2021-07-21 06:24:50.000000 UTC,completed
114099,3585,21883,4,183000,2022-01-21 09:57:02.000000 UTC,completed
127556,5552,25006,4,183000,2022-02-19 20:35:50.000000 UTC,canceled
129290,4280,25378,4,183000,2022-02-23 04:38:16.000000 UTC,completed
138563,7278,27488,4,183000,2022-03-15 01:28:19.000000 UTC,canceled
141923,4028,28222,4,183000,2022-03-22 12:56:07.000000 UTC,completed
148352,6021,29577,4,183000,2022-04-17 08:14:05.000000 UTC,canceled
151614,4606,30231,4,183000,2022-05-09 06:15:23.000000 UTC,completed
157592,7968,31357,4,183000,2022-06-19 19:02:59.000000 UTC,completed
158375,5485,31502,4,183000,2022-06-25 15:14:01.000000 UTC,completed
158908,6276,31598,4,183000,2022-06-28 11:45:01.000000 UTC,completed
166166,6634,32451,4,183000,2022-07-24 12:28:20.000000 UTC,completed
168475,5352,32745,4,183000,2022-08-01 02:58:12.000000 UTC,canceled
190775,8935,35236,4,183000,2022-10-13 12:34:26.000000 UTC,canceled
9190,1589,1933,4,119000,2020-06-01 18:02:05.000000 UTC,canceled
28646,2530,5744,4,119000,2020-11-23 16:30:22.000000 UTC,completed
51588,3066,11316,4,119000,2021-03-20 02:06:20.000000 UTC,completed
61151,5630,13654,4,119000,2021-06-06 14:45:49.000000 UTC,completed
121598,6785,23673,4,119000,2022-02-07 01:46:50.000000 UTC,canceled
135230,6827,26740,4,119000,2022-03-07 20:36:04.000000 UTC,canceled
136767,58,27066,4,119000,2022-03-12 04:27:21.000000 UTC,completed
138459,7989,27461,4,119000,2022-03-14 19:43:56.000000 UTC,completed
139516,7307,27702,4,119000,2022-03-17 22:23:57.000000 UTC,canceled
139601,6524,27725,4,119000,2022-03-18 06:04:21.000000 UTC,completed
27839,1783,5596,4,55000,2020-11-17 22:44:17.000000 UTC,completed
41314,4543,8660,4,55000,2021-02-06 07:09:46.000000 UTC,canceled
62097,5984,13893,4,55000,2021-06-14 18:39:46.000000 UTC,completed
64866,6286,14433,4,55000,2021-07-05 19:23:38.000000 UTC,completed
129907,5099,25522,4,55000,2022-02-24 17:46:24.000000 UTC,canceled
140464,4963,27917,4,55000,2022-03-19 20:52:54.000000 UTC,completed
27131,3636,5460,4,225500,2020-11-12 16:28:30.000000 UTC,completed
18355,1731,3772,4,161500,2020-08-30 19:17:20.000000 UTC,completed
38058,4419,7790,4,161500,2021-01-21 05:47:21.000000 UTC,canceled
45909,3308,9844,4,161500,2021-02-24 12:51:15.000000 UTC,completed
160976,2239,31863,4,161500,2022-07-07 06:41:23.000000 UTC,canceled
55662,1070,12375,4,97500,2021-04-12 05:58:40.000000 UTC,completed
119758,7191,23252,4,33500,2022-02-03 20:08:15.000000 UTC,completed
10566,1435,2277,4,129500,2020-06-13 19:57:38.000000 UTC,completed
49448,1598,10790,4,129500,2021-03-11 05:56:30.000000 UTC,completed
92992,7870,18383,4,129500,2021-11-11 13:23:33.000000 UTC,completed
2445,604,450,4,332000,2020-03-08 16:59:41.000000 UTC,completed
56253,5482,12502,4,332000,2021-04-18 12:57:26.000000 UTC,completed
53434,4818,11820,4,268000,2021-03-27 12:27:39.000000 UTC,completed
109091,8196,20741,4,268000,2022-01-09 07:51:31.000000 UTC,canceled
131859,3848,25988,4,268000,2022-02-28 07:39:24.000000 UTC,completed
132338,7448,26087,4,268000,2022-03-01 18:42:13.000000 UTC,completed
136811,4159,27077,4,268000,2022-03-12 06:47:15.000000 UTC,canceled
7559,814,1547,4,204000,2020-05-15 04:31:58.000000 UTC,canceled
27049,1269,5441,4,204000,2020-11-11 21:10:25.000000 UTC,canceled
31111,58,6209,4,204000,2020-12-12 10:35:08.000000 UTC,completed
31667,904,6309,4,204000,2020-12-15 04:37:55.000000 UTC,completed
37936,3275,7759,4,204000,2021-01-20 13:24:15.000000 UTC,completed
39905,2780,8267,4,204000,2021-01-30 15:01:02.000000 UTC,canceled
44862,4409,9574,4,204000,2021-02-20 12:52:15.000000 UTC,canceled
53190,5028,11755,4,204000,2021-03-26 11:35:41.000000 UTC,completed
69369,5875,15063,4,204000,2021-07-27 07:00:05.000000 UTC,canceled
84130,4654,17150,4,204000,2021-10-03 04:38:32.000000 UTC,completed
109838,2987,20912,4,204000,2022-01-10 19:06:51.000000 UTC,completed
122483,8547,23858,4,204000,2022-02-09 06:05:31.000000 UTC,canceled
122832,6630,23948,4,204000,2022-02-10 04:53:46.000000 UTC,completed
141190,1600,28062,4,204000,2022-03-20 18:06:08.000000 UTC,completed
202455,7257,36468,4,204000,2022-11-21 17:19:15.000000 UTC,canceled
2800,468,497,4,140000,2020-03-15 07:16:51.000000 UTC,completed
14456,2244,3045,4,140000,2020-07-20 13:55:00.000000 UTC,canceled
18297,1753,3762,4,140000,2020-08-30 12:18:57.000000 UTC,completed
19235,1649,3942,4,140000,2020-09-07 23:53:02.000000 UTC,completed
23785,1223,4812,4,140000,2020-10-17 16:43:41.000000 UTC,completed
35794,3274,7204,4,140000,2021-01-10 04:38:33.000000 UTC,completed
50110,4504,10957,4,140000,2021-03-13 21:14:41.000000 UTC,completed
54820,5334,12167,4,140000,2021-04-04 08:55:32.000000 UTC,completed
55362,745,12300,4,140000,2021-04-10 08:23:27.000000 UTC,completed
58447,2004,13022,4,140000,2021-05-10 03:13:42.000000 UTC,completed
58717,2238,13095,4,140000,2021-05-13 05:33:42.000000 UTC,completed
68828,6286,14980,4,140000,2021-07-25 09:36:36.000000 UTC,completed
110751,3817,21107,4,140000,2022-01-13 07:12:46.000000 UTC,completed
124955,7369,24425,4,140000,2022-02-13 21:18:29.000000 UTC,canceled
136362,2989,26980,4,140000,2022-03-11 06:25:59.000000 UTC,canceled
139246,4994,27644,4,140000,2022-03-17 05:45:07.000000 UTC,completed
145271,8690,28959,4,140000,2022-03-29 18:43:59.000000 UTC,completed
151692,9686,30244,4,140000,2022-05-10 03:02:57.000000 UTC,canceled
153527,8972,30598,4,140000,2022-05-22 19:50:21.000000 UTC,canceled
194153,10174,35613,4,140000,2022-10-24 21:44:55.000000 UTC,canceled
196541,10859,35866,4,140000,2022-11-03 06:05:07.000000 UTC,canceled
7745,849,1593,4,76000,2020-05-17 05:02:07.000000 UTC,completed
68235,6319,14895,4,76000,2021-07-22 05:53:57.000000 UTC,canceled
97201,7664,18976,4,76000,2021-11-28 03:16:14.000000 UTC,completed
121339,7749,23609,4,76000,2022-02-06 15:40:22.000000 UTC,canceled
125352,119,24514,4,76000,2022-02-14 20:45:51.000000 UTC,canceled
131018,8157,25784,4,76000,2022-02-27 03:43:12.000000 UTC,completed
19975,2112,4103,4,12000,2020-09-14 12:42:28.000000 UTC,completed
21224,44,4329,4,12000,2020-09-26 14:10:35.000000 UTC,canceled
23745,2097,4806,4,12000,2020-10-17 11:54:39.000000 UTC,canceled
38420,1989,7868,4,12000,2021-01-23 10:41:10.000000 UTC,completed
38706,111,7950,4,12000,2021-01-24 12:31:29.000000 UTC,completed
39295,2397,8097,4,12000,2021-01-27 08:16:56.000000 UTC,completed
45588,2247,9759,4,12000,2021-02-22 20:18:19.000000 UTC,completed
50011,1857,10925,4,12000,2021-03-13 13:42:47.000000 UTC,canceled
57191,1055,12726,4,12000,2021-04-27 05:28:06.000000 UTC,completed
107457,5704,20383,4,12000,2022-01-05 04:56:06.000000 UTC,completed
117084,8597,22586,4,12000,2022-01-28 16:14:33.000000 UTC,completed
118824,6208,23035,4,12000,2022-02-01 12:04:15.000000 UTC,completed
119937,2010,23296,4,12000,2022-02-04 07:17:10.000000 UTC,completed
120928,4613,23516,4,12000,2022-02-06 06:14:41.000000 UTC,completed
127724,8085,25045,4,12000,2022-02-20 05:29:32.000000 UTC,completed
128692,3814,25240,4,12000,2022-02-21 18:20:36.000000 UTC,canceled
128784,2318,25270,4,12000,2022-02-21 21:02:35.000000 UTC,completed
130558,268,25664,4,12000,2022-02-26 08:50:04.000000 UTC,canceled
131073,6011,25795,4,12000,2022-02-27 06:04:55.000000 UTC,completed
143163,9025,28491,4,12000,2022-03-26 00:40:47.000000 UTC,completed
149483,9278,29816,4,12000,2022-04-24 16:12:37.000000 UTC,completed
149645,8985,29851,4,12000,2022-04-25 20:16:53.000000 UTC,canceled
185831,10103,34686,4,12000,2022-09-25 14:53:12.000000 UTC,completed
186208,8349,34727,4,12000,2022-09-26 11:15:39.000000 UTC,completed
198686,10287,36096,4,12000,2022-11-10 04:27:45.000000 UTC,completed
39920,1221,8274,4,300000,2021-01-30 16:27:02.000000 UTC,canceled
84353,7394,17177,4,300000,2021-10-03 15:04:52.000000 UTC,canceled
116450,2070,22448,4,300000,2022-01-26 22:51:49.000000 UTC,canceled
213404,8894,37666,4,300000,2022-12-28 23:01:03.000000 UTC,canceled
11373,100,2451,4,236000,2020-06-20 21:42:45.000000 UTC,completed
12390,1626,2681,4,236000,2020-06-28 16:20:48.000000 UTC,completed
14750,68,3108,4,236000,2020-07-24 15:35:28.000000 UTC,completed
33763,4024,6678,4,236000,2020-12-30 13:11:46.000000 UTC,completed
43685,4686,9290,4,236000,2021-02-14 20:12:28.000000 UTC,completed
88177,5190,17708,4,236000,2021-10-21 08:36:51.000000 UTC,canceled
107738,7800,20449,4,236000,2022-01-05 19:56:58.000000 UTC,completed
110350,1940,21020,4,236000,2022-01-12 05:15:32.000000 UTC,canceled
111374,6170,21262,4,236000,2022-01-14 20:11:57.000000 UTC,completed
114542,6564,21990,4,236000,2022-01-22 12:12:36.000000 UTC,canceled
181888,5487,34224,4,236000,2022-09-13 06:13:36.000000 UTC,completed
200548,9560,36289,4,236000,2022-11-15 23:55:27.000000 UTC,canceled
10578,932,2282,4,172000,2020-06-13 22:57:57.000000 UTC,completed
16252,1707,3383,4,172000,2020-08-09 12:12:59.000000 UTC,completed
37733,2506,7697,4,172000,2021-01-19 11:38:15.000000 UTC,completed
53576,2895,11856,4,172000,2021-03-27 20:32:28.000000 UTC,completed
54708,5289,12143,4,172000,2021-04-03 09:29:54.000000 UTC,completed
62619,3554,14005,4,172000,2021-06-20 09:02:28.000000 UTC,completed
80587,6809,16664,4,172000,2021-09-18 09:17:24.000000 UTC,completed
81959,397,16849,4,172000,2021-09-23 21:35:47.000000 UTC,completed
82688,3848,16946,4,172000,2021-09-26 11:26:56.000000 UTC,completed
105765,3282,20019,4,172000,2022-01-01 10:12:41.000000 UTC,completed
107007,6617,20291,4,172000,2022-01-04 02:31:56.000000 UTC,completed
123893,5350,24175,4,172000,2022-02-12 13:13:26.000000 UTC,canceled
141058,910,28032,4,172000,2022-03-20 15:28:24.000000 UTC,completed
142343,7736,28311,4,172000,2022-03-23 20:10:45.000000 UTC,canceled
143068,6609,28473,4,172000,2022-03-25 19:48:07.000000 UTC,canceled
146769,5360,29259,4,172000,2022-04-05 16:24:04.000000 UTC,completed
169351,6243,32831,4,172000,2022-08-05 08:25:10.000000 UTC,canceled
173484,8817,33301,4,172000,2022-08-18 06:55:19.000000 UTC,canceled
175377,4681,33507,4,172000,2022-08-23 19:03:23.000000 UTC,completed
188908,114,35023,4,172000,2022-10-06 19:06:12.000000 UTC,completed
191895,9193,35364,4,172000,2022-10-16 17:53:48.000000 UTC,canceled
192079,1990,35386,4,172000,2022-10-17 10:01:40.000000 UTC,completed
6510,1302,1295,4,108000,2020-05-03 16:42:22.000000 UTC,completed
7266,1370,1483,4,108000,2020-05-11 19:08:18.000000 UTC,completed
11436,693,2467,4,108000,2020-06-21 07:44:44.000000 UTC,completed
20459,1821,4189,4,108000,2020-09-19 16:48:50.000000 UTC,completed
25181,209,5088,4,108000,2020-10-28 06:21:19.000000 UTC,canceled
27814,3347,5586,4,108000,2020-11-17 17:47:25.000000 UTC,completed
30672,677,6126,4,108000,2020-12-08 07:41:40.000000 UTC,completed
42974,1929,9098,4,108000,2021-02-12 19:47:23.000000 UTC,completed
55088,2580,12234,4,108000,2021-04-06 18:46:18.000000 UTC,completed
57587,5633,12819,4,108000,2021-05-01 19:57:16.000000 UTC,completed
70478,6689,15229,4,108000,2021-08-01 22:09:39.000000 UTC,completed
74378,6131,15779,4,108000,2021-08-21 12:38:30.000000 UTC,completed
89386,7444,17878,4,108000,2021-10-26 12:57:37.000000 UTC,completed
117005,7864,22570,4,108000,2022-01-28 10:36:42.000000 UTC,completed
117812,960,22756,4,108000,2022-01-30 05:04:23.000000 UTC,canceled
123022,4367,23984,4,108000,2022-02-10 16:43:33.000000 UTC,completed
123982,6197,24194,4,108000,2022-02-12 15:18:20.000000 UTC,canceled
128138,3985,25136,4,108000,2022-02-20 14:56:29.000000 UTC,canceled
133228,632,26278,4,108000,2022-03-04 10:00:58.000000 UTC,canceled
139639,4910,27734,4,108000,2022-03-18 07:43:51.000000 UTC,completed
145476,8849,29009,4,108000,2022-03-30 07:16:50.000000 UTC,canceled
211927,9943,37497,4,108000,2022-12-24 13:38:13.000000 UTC,canceled
156358,7517,31129,4,44000,2022-06-12 04:59:25.000000 UTC,canceled
156618,9899,31171,4,44000,2022-06-13 02:10:29.000000 UTC,completed
71863,6850,15429,4,278500,2021-08-08 15:17:59.000000 UTC,completed
39629,3203,8197,4,150500,2021-01-29 04:15:55.000000 UTC,completed
165623,3666,32378,4,86500,2022-07-23 08:08:48.000000 UTC,canceled
120213,5796,23343,4,118500,2022-02-04 22:03:17.000000 UTC,completed
136405,9102,26992,4,54500,2022-03-11 08:56:36.000000 UTC,canceled
196025,8045,35806,4,54500,2022-10-31 18:09:10.000000 UTC,completed
68572,6524,14942,4,289000,2021-07-24 11:23:41.000000 UTC,completed
72515,6356,15522,4,289000,2021-08-12 18:44:55.000000 UTC,completed
44740,187,9547,4,225000,2021-02-20 05:28:50.000000 UTC,completed
58238,1073,12972,4,225000,2021-05-08 14:57:09.000000 UTC,completed
99304,1395,19232,4,225000,2021-12-05 17:32:39.000000 UTC,completed
107386,4692,20365,4,225000,2022-01-04 22:44:23.000000 UTC,canceled
117355,794,22646,4,225000,2022-01-29 07:35:10.000000 UTC,completed
129774,6570,25492,4,225000,2022-02-24 07:18:26.000000 UTC,completed
4966,218,933,4,161000,2020-04-13 23:56:51.000000 UTC,completed
40544,2733,8442,4,161000,2021-02-02 10:19:12.000000 UTC,canceled
41931,2830,8831,4,161000,2021-02-07 18:15:47.000000 UTC,completed
43072,2418,9123,4,161000,2021-02-13 07:31:47.000000 UTC,canceled
43789,3203,9320,4,161000,2021-02-15 10:58:06.000000 UTC,completed
48367,4990,10478,4,161000,2021-03-06 17:03:42.000000 UTC,completed
67402,127,14752,4,161000,2021-07-18 09:20:54.000000 UTC,completed
68501,1975,14929,4,161000,2021-07-24 04:45:42.000000 UTC,completed
119708,8672,23246,4,161000,2022-02-03 18:40:34.000000 UTC,canceled
133684,4858,26377,4,161000,2022-03-05 11:02:48.000000 UTC,completed
151105,91,30130,4,161000,2022-05-06 17:51:57.000000 UTC,canceled
158366,3497,31497,4,161000,2022-06-25 14:20:06.000000 UTC,completed
76186,6712,16028,4,97000,2021-08-29 09:17:50.000000 UTC,completed
81974,1220,16854,4,97000,2021-09-24 01:07:24.000000 UTC,completed
102589,5479,19618,4,97000,2021-12-19 10:03:25.000000 UTC,canceled
111136,2276,21199,4,97000,2022-01-14 06:36:43.000000 UTC,completed
111367,2278,21261,4,97000,2022-01-14 19:58:59.000000 UTC,canceled
122290,7598,23814,4,97000,2022-02-08 18:56:07.000000 UTC,completed
123874,7502,24171,4,97000,2022-02-12 12:56:34.000000 UTC,completed
128799,5614,25275,4,97000,2022-02-21 21:28:37.000000 UTC,completed
156071,5200,31082,4,97000,2022-06-10 16:38:22.000000 UTC,completed
2425,184,438,4,33000,2020-03-08 13:00:01.000000 UTC,completed
18521,1099,3803,4,33000,2020-09-02 02:51:45.000000 UTC,completed
29694,890,5923,4,33000,2020-12-01 17:40:14.000000 UTC,completed
31858,4001,6350,4,33000,2020-12-17 00:19:26.000000 UTC,completed
33692,4089,6669,4,33000,2020-12-29 20:03:02.000000 UTC,completed
39364,3796,8116,4,33000,2021-01-27 18:38:21.000000 UTC,canceled
41774,1310,8790,4,33000,2021-02-07 12:22:58.000000 UTC,completed
56962,5420,12669,4,33000,2021-04-25 11:56:18.000000 UTC,completed
60615,4640,13542,4,33000,2021-06-01 18:56:48.000000 UTC,completed
77324,2154,16192,4,33000,2021-09-04 07:26:39.000000 UTC,canceled
79388,5522,16490,4,33000,2021-09-12 11:54:38.000000 UTC,completed
90454,1138,18039,4,33000,2021-10-31 11:40:48.000000 UTC,completed
90655,6112,18063,4,33000,2021-10-31 20:12:12.000000 UTC,completed
94851,4289,18642,4,33000,2021-11-19 08:03:08.000000 UTC,completed
95366,2047,18724,4,33000,2021-11-21 00:35:50.000000 UTC,completed
95547,3675,18754,4,33000,2021-11-21 10:21:18.000000 UTC,canceled
101690,8118,19501,4,33000,2021-12-15 20:07:25.000000 UTC,completed
106883,5906,20275,4,33000,2022-01-03 18:10:51.000000 UTC,completed
111034,3243,21176,4,33000,2022-01-14 02:36:09.000000 UTC,completed
121668,6977,23687,4,33000,2022-02-07 05:45:41.000000 UTC,completed
